Day,Origin,Destination,Mobility Index
3,Tangshan,Chongqing,1784
3,Qinhuangdao,Beijing,2658
3,Qinhuangdao,Tianjin,1508
3,Qinhuangdao,Shijiazhuang,1145
3,Qinhuangdao,Tangshan,3498
3,Qinhuangdao,Shenyang,1322
3,Qinhuangdao,Huludao,1789
3,Qinhuangdao,Changchun,1855
3,Qinhuangdao,Jilin,1171
3,Qinhuangdao,Siping,779
3,Qinhuangdao,Ha'erbin,6152
3,Qinhuangdao,Qiqiha'er,924
3,Qinhuangdao,Jiamusi,820
3,Qinhuangdao,Suihua,1506
3,Qinhuangdao,Wuhan,1370
3,Handan,Beijing,5090
3,Handan,Tianjin,1566
3,Handan,Shijiazhuang,4254
3,Handan,Xintai,5919
3,Handan,Baoding,1557
3,Handan,Ha'erbin,1247
3,Handan,Xiamen,1277
3,Handan,Liaocheng,1477
3,Handan,Anyang,2739
3,Handan,Puyang,1219
3,Handan,Guangzhou,2187
3,Handan,Chongqing,1172
3,Handan,Chengdu,1410
3,Xintai,Beijing,3546
3,Xintai,Tianjin,972
3,Xintai,Shijiazhuang,9803
3,Xintai,Handan,6298
3,Xintai,Baoding,1275
3,Xintai,Cangzhou,819
3,Xintai,Hengshui,2159
3,Xintai,Ha'erbin,1129
3,Xintai,Xiamen,1200
3,Xintai,Liaocheng,1769
3,Xintai,Xinyang,800
3,Xintai,Wuhan,860
3,Xintai,Changsha,841
3,Xintai,Liuzhou (Guangxi),726
3,Xintai,Guilin,895
3,Xintai,Chongqing,940
3,Xintai,Chengdu,1002
3,Xintai,Yulin,788
3,Baoding,Beijing,15179
3,Baoding,Tianjin,2602
3,Baoding,Shijiazhuang,9969
3,Baoding,Handan,3009
3,Baoding,Xintai,1934
3,Baoding,Cangzhou,3421
3,Baoding,Langfang,3730
3,Baoding,Hengshui,2133
3,Baoding,Fuzhou (Fujian),1290
3,Baoding,Wuhan,2652
3,Baoding,Changsha,1927
3,Baoding,Chongqing,3074
3,Baoding,Chengdu,3280
3,Baoding,Suining (Sichuan),2468
3,Baoding,Xi'an,2224
3,Zhangjiakou,Beijing,6757
3,Zhangjiakou,Tianjin,982
3,Zhangjiakou,Shijiazhuang,939
3,Zhangjiakou,Tangshan,796
3,Zhangjiakou,Baoding,1122
3,Zhangjiakou,Hengshui,962
3,Zhangjiakou,Datong,1696
3,Zhangjiakou,Huhehaote,748
3,Zhangjiakou,Baotou,716
3,Zhangjiakou,Eerduosi,889
3,Zhangjiakou,Wulanchabu,1123
3,Zhangjiakou,Ximeng,906
3,Zhangjiakou,Shanghai,2268
3,Zhangjiakou,Chongqing,1096
3,Zhangjiakou,Chengdu,1085
3,Chengde,Beijing,3684
3,Chengde,Tianjin,674
3,Chengde,Shijiazhuang,970
3,Chengde,Tangshan,1409
3,Chengde,Qinhuangdao,510
3,Chengde,Baoding,427
3,Chengde,Zhangjiakou,443
3,Chengde,Langfang,415
3,Chengde,Chifeng,1182
3,Chengde,Tongliao,419
3,Chengde,Zhaoyang,487
3,Chengde,Shanghai,455
3,Chengde,Nanchang,657
3,Chengde,Wuhan,549
3,Chengde,Changsha,532
3,Cangzhou,Beijing,4429
3,Cangzhou,Tianjin,5926
3,Cangzhou,Shijiazhuang,2974
3,Cangzhou,Handan,1196
3,Cangzhou,Xintai,1001
3,Cangzhou,Baoding,3402
3,Cangzhou,Langfang,2968
3,Cangzhou,Hengshui,3209
3,Cangzhou,Changchun,1433
3,Cangzhou,Ha'erbin,3129
3,Cangzhou,Shanghai,1271
3,Cangzhou,Fuzhou (Fujian),1361
3,Cangzhou,Ganzhou,1331
3,Cangzhou,Dezhou,2404
3,Cangzhou,Chongqing,1231
3,Cangzhou,Chengdu,1291
3,Langfang,Beijing,28103
3,Langfang,Tianjin,7821
3,Langfang,Shijiazhuang,2105
3,Langfang,Tangshan,1566
3,Langfang,Handan,1618
3,Langfang,Xintai,1877
3,Langfang,Baoding,4273
3,Langfang,Cangzhou,3301
3,Langfang,Hengshui,1760
3,Langfang,Ha'erbin,2970
3,Langfang,Shanghai,2924
3,Langfang,Xinyang,1554
3,Langfang,Zhoukou,1692
3,Langfang,Wuhan,1751
3,Langfang,Changsha,1672
3,Langfang,Chongqing,2882
3,Hengshui,Beijing,3053
3,Hengshui,Tianjin,1243
3,Hengshui,Shijiazhuang,4299
3,Hengshui,Qinhuangdao,1410
3,Hengshui,Handan,1301
3,Hengshui,Xintai,3433
3,Hengshui,Baoding,1719
3,Hengshui,Zhangjiakou,1189
3,Hengshui,Cangzhou,3004
3,Hengshui,Langfang,1308
3,Hengshui,Ha'erbin,1041
3,Hengshui,Xiamen,1226
3,Hengshui,Ganzhou,1246
3,Hengshui,Ji'an,1261
3,Hengshui,Dezhou,2548
3,Hengshui,Heze,946
3,Hengshui,Xinyang,868
3,Hengshui,Zhoukou,1152
3,Taiyuan,Beijing,3124
3,Taiyuan,Datong,3818
3,Taiyuan,Changzhi,3214
3,Taiyuan,Jincheng,3521
3,Taiyuan,Shuozhou,3511
3,Taiyuan,Jinzhong,11481
3,Taiyuan,Yuncheng,3201
3,Taiyuan,Linyi,6841
3,Taiyuan,Linfen,4612
3,Taiyuan,Lvliang,10129
3,Taiyuan,Ha'erbin,3431
3,Taiyuan,Shanghai,4305
3,Taiyuan,Fuzhou (Fujian),3473
3,Taiyuan,Guilin,3429
3,Taiyuan,Chongqing,3583
3,Taiyuan,Chengdu,4005
3,Datong,Beijing,1251
3,Datong,Baoding,635
3,Datong,Zhangjiakou,1463
3,Datong,Taiyuan,2064
3,Datong,Shuozhou,4547
3,Datong,Jinzhong,394
3,Datong,Yuncheng,382
3,Datong,Linyi,1057
3,Datong,Huhehaote,578
3,Datong,Eerduosi,665
3,Datong,Wulanchabu,1407
3,Datong,Ha'erbin,653
3,Datong,Shanghai,760
3,Datong,Wenzhou,522
3,Datong,Wuhan,529
3,Datong,Chongqing,579
3,Datong,Chengdu,887
3,Yangquan,Beijing,456
3,Yangquan,Shijiazhuang,958
3,Yangquan,Xintai,226
3,Yangquan,Baoding,262
3,Yangquan,Taiyuan,1742
3,Yangquan,Jinzhong,1607
3,Yangquan,Yuncheng,226
3,Yangquan,Linyi,559
3,Yangquan,Linfen,259
3,Yangquan,Lvliang,280
3,Yangquan,Ha'erbin,336
3,Yangquan,Shanghai,282
3,Yangquan,Fuzhou (Fujian),471
3,Yangquan,Quanzhou,295
3,Yangquan,Guilin,299
3,Yangquan,Chongqing,268
3,Yangquan,Chengdu,345
3,Yangquan,Yulin,357
3,Yangquan,Jiuquan,328
3,Changzhi,Beijing,509
3,Changzhi,Handan,659
3,Changzhi,Taiyuan,2604
3,Changzhi,Jincheng,1871
3,Changzhi,Jinzhong,1159
3,Changzhi,Yuncheng,408
3,Changzhi,Linfen,550
3,Changzhi,Lvliang,443
3,Changzhi,Shanghai,429
3,Changzhi,Fuzhou (Fujian),462
3,Changzhi,Xiamen,422
3,Changzhi,Quanzhou,424
3,Changzhi,Zhengzhou,396
3,Changzhi,Anyang,626
3,Changzhi,Guangzhou,669
3,Changzhi,Dongguan,409
3,Changzhi,Chengdu,506
3,Jincheng,Taiyuan,1004
3,Jincheng,Changzhi,1818
3,Jincheng,Jinzhong,303
3,Jincheng,Yuncheng,234
3,Jincheng,Linfen,455
3,Jincheng,Fuzhou (Fujian),314
3,Jincheng,Xiamen,293
3,Jincheng,Quanzhou,255
3,Jincheng,Zhengzhou,578
3,Jincheng,Anyang,311
3,Jincheng,Xinxiang,286
3,Jincheng,Jiaozuo,748
3,Jincheng,Zhoukou,294
3,Jincheng,Guangzhou,314
3,Jincheng,Shenzhen,282
3,Jincheng,Zhuhai,324
3,Jincheng,Dongguan,375
3,Jincheng,Kunming,307
3,Jincheng,Hongkong,547
3,Shuozhou,Beijing,278
3,Shuozhou,Baoding,221
3,Shuozhou,Zhangjiakou,246
3,Shuozhou,Taiyuan,1413
3,Shuozhou,Datong,4440
3,Shuozhou,Jinzhong,219
3,Shuozhou,Linyi,1429
3,Shuozhou,Lvliang,175
3,Shuozhou,Huhehaote,306
3,Shuozhou,Eerduosi,577
3,Shuozhou,Wulanchabu,203
3,Shuozhou,Ha'erbin,355
3,Shuozhou,Shanghai,227
3,Shuozhou,Wenzhou,308
3,Shuozhou,Nanchang,195
3,Shuozhou,Yantai,270
3,Shuozhou,Changsha,226
3,Shuozhou,Chongqing,296
3,Shuozhou,Chengdu,198
3,Shuozhou,Zigong,354
3,Jinzhong,Beijing,832
3,Jinzhong,Shijiazhuang,870
3,Jinzhong,Handan,746
3,Jinzhong,Taiyuan,10892
3,Jinzhong,Datong,914
3,Jinzhong,Yangquan,1868
3,Jinzhong,Changzhi,1343
3,Jinzhong,Yuncheng,1134
3,Jinzhong,Linyi,866
3,Jinzhong,Linfen,1832
3,Jinzhong,Lvliang,3108
3,Jinzhong,Ha'erbin,938
3,Jinzhong,Shanghai,1015
3,Jinzhong,Fuzhou (Fujian),1053
3,Jinzhong,Guilin,1313
3,Jinzhong,Chongqing,743
3,Jinzhong,Chengdu,818
3,Jinzhong,Xi'an,816
3,Yuncheng,Beijing,1554
3,Yuncheng,Taiyuan,2031
3,Yuncheng,Jinzhong,706
3,Yuncheng,Linfen,4518
3,Yuncheng,Shanghai,804
3,Yuncheng,Sanmenxia,1285
3,Yuncheng,Guangzhou,769
3,Yuncheng,Shenzhen,1102
3,Yuncheng,Nannig,1090
3,Yuncheng,Kunming,1498
3,Yuncheng,Xi'an,1409
3,Yuncheng,Weinan,1031
3,Linyi,Beijing,568
3,Linyi,Shijiazhuang,1544
3,Linyi,Xintai,660
3,Linyi,Baoding,1404
3,Linyi,Cangzhou,547
3,Linyi,Taiyuan,5587
3,Linyi,Datong,1039
3,Linyi,Yangquan,526
3,Linyi,Changzhi,413
3,Linyi,Shuozhou,1363
3,Linyi,Jinzhong,718
3,Linyi,Yuncheng,485
3,Linyi,Linfen,536
3,Linyi,Lvliang,534
3,Linyi,Eerduosi,911
3,Linyi,Ha'erbin,563
3,Linyi,Shanghai,512
3,Linyi,Wenzhou,860
3,Linyi,Chongqing,550
3,Linyi,Yulin,2108
3,Linfen,Beijing,1238
3,Linfen,Taiyuan,3113
3,Linfen,Changzhi,506
3,Linfen,Jincheng,434
3,Linfen,Jinzhong,1379
3,Linfen,Yuncheng,4429
3,Linfen,Lvliang,789
3,Linfen,Shanghai,481
3,Linfen,Fuzhou (Fujian),581
3,Linfen,Xiamen,588
3,Linfen,Guangzhou,473
3,Linfen,Chongqing,438
3,Linfen,Chengdu,534
3,Linfen,Kunming,909
3,Linfen,Xi'an,696
3,Lvliang,Beijing,695
3,Lvliang,Shijiazhuang,625
3,Lvliang,Handan,488
3,Lvliang,Xintai,404
3,Lvliang,Taiyuan,8168
3,Lvliang,Changzhi,425
3,Lvliang,Jinzhong,2568
3,Lvliang,Yuncheng,396
3,Lvliang,Linyi,491
3,Lvliang,Linfen,810
3,Lvliang,Shanghai,548
3,Lvliang,Fuzhou (Fujian),669
3,Lvliang,Guilin,429
3,Lvliang,Chengdu,674
3,Lvliang,Yulin,2147
3,Lvliang,Jiuquan,505
3,Huhehaote,Beijing,1745
3,Huhehaote,Baotou,4930
3,Huhehaote,Chifeng,1689
3,Huhehaote,Tongliao,1723
3,Huhehaote,Eerduosi,3045
3,Huhehaote,Hulunbeier,3424
3,Huhehaote,Bayannaoer,1930
3,Huhehaote,Wulanchabu,6605
3,Huhehaote,Xing'anmeng,1567
3,Huhehaote,Ximeng,2027
3,Huhehaote,Ha'erbin,2997
3,Huhehaote,Shanghai,2732
3,Huhehaote,Hangzhou,2518
3,Huhehaote,Nanchang,1874
3,Huhehaote,Changsha,1945
3,Huhehaote,Chongqing,1768
3,Huhehaote,Chengdu,2825
3,Baotou,Beijing,1037
3,Baotou,Zhangjiakou,692
3,Baotou,Datong,547
3,Baotou,Huhehaote,4673
3,Baotou,Chifeng,693
3,Baotou,Eerduosi,3038
3,Baotou,Bayannaoer,2293
3,Baotou,Wulanchabu,2448
3,Baotou,Changchun,782
3,Baotou,Ha'erbin,798
3,Baotou,Shanghai,1245
3,Baotou,Nanjing,745
3,Baotou,Hangzhou,1335
3,Baotou,Nanchang,682
3,Baotou,Changsha,790
3,Baotou,Chongqing,905
3,Baotou,Chengdu,674
3,Wuhai,Beijing,314
3,Wuhai,Huhehaote,645
3,Wuhai,Baotou,399
3,Wuhai,Chifeng,298
3,Wuhai,Eerduosi,2124
3,Wuhai,Bayannaoer,977
3,Wuhai,Wulanchabu,336
3,Wuhai,Alashanmeng,632
3,Wuhai,Nanjing,280
3,Wuhai,Changsha,277
3,Wuhai,Yulin,305
3,Wuhai,Yinchuan,475
3,Wuhai,Shizuishan,409
3,Chifeng,Beijing,1150
3,Chifeng,Tianjin,434
3,Chifeng,Chengde,923
3,Chifeng,Huhehaote,1008
3,Chifeng,Tongliao,2040
3,Chifeng,Hulunbeier,420
3,Chifeng,Xing'anmeng,456
3,Chifeng,Ximeng,995
3,Chifeng,Shenyang,452
3,Chifeng,Zhaoyang,1812
3,Chifeng,Changchun,343
3,Chifeng,Ha'erbin,455
3,Chifeng,Qiqiha'er,444
3,Chifeng,Shanghai,608
3,Chifeng,Hangzhou,680
3,Chifeng,Wuhan,496
3,Tongliao,Beijing,718
3,Tongliao,Huhehaote,1169
3,Tongliao,Chifeng,1773
3,Tongliao,Hulunbeier,527
3,Tongliao,Xing'anmeng,1052
3,Tongliao,Shenyang,1269
3,Tongliao,Fuxin,832
3,Tongliao,Siping,755
3,Tongliao,Qiqiha'er,651
3,Tongliao,Shanghai,666
3,Tongliao,Yinchuan,991
3,Eerduosi,Beijing,859
3,Eerduosi,Zhangjiakou,975
3,Eerduosi,Linyi,1036
3,Eerduosi,Lvliang,534
3,Eerduosi,Huhehaote,3594
3,Eerduosi,Baotou,3371
3,Eerduosi,Wuhai,2348
3,Eerduosi,Chifeng,726
3,Eerduosi,Bayannaoer,1464
3,Eerduosi,Wulanchabu,1121
3,Eerduosi,Ha'erbin,1230
3,Eerduosi,Shanghai,1669
3,Eerduosi,Jining,1755
3,Eerduosi,Yulin,5823
3,Eerduosi,Yinchuan,904
3,Hulunbeier,Beijing,1799
3,Hulunbeier,Tianjin,1174
3,Hulunbeier,Shijiazhuang,480
3,Hulunbeier,Huhehaote,2902
3,Hulunbeier,Baotou,419
3,Hulunbeier,Chifeng,424
3,Hulunbeier,Tongliao,459
3,Hulunbeier,Xing'anmeng,482
3,Hulunbeier,Dalian,515
3,Hulunbeier,Ha'erbin,1045
3,Hulunbeier,Qiqiha'er,2067
3,Hulunbeier,Heihe,407
3,Hulunbeier,Daxing'anling,512
3,Hulunbeier,Jinan,439
3,Hulunbeier,Qingdao,1450
3,Bayannaoer,Beijing,686
3,Bayannaoer,Zhangjiakou,346
3,Bayannaoer,Huhehaote,1876
3,Bayannaoer,Baotou,2473
3,Bayannaoer,Wuhai,982
3,Bayannaoer,Chifeng,231
3,Bayannaoer,Tongliao,276
3,Bayannaoer,Eerduosi,1462
3,Bayannaoer,Hulunbeier,273
3,Bayannaoer,Wulanchabu,474
3,Bayannaoer,Alashanmeng,299
3,Bayannaoer,Nanjing,482
3,Bayannaoer,Changsha,262
3,Bayannaoer,Chongqing,210
3,Bayannaoer,Yulin,200
3,Bayannaoer,Yinchuan,269
3,Bayannaoer,Hami,272
3,Wulanchabu,Beijing,833
3,Wulanchabu,Zhangjiakou,1046
3,Wulanchabu,Datong,1214
3,Wulanchabu,Huhehaote,5227
3,Wulanchabu,Baotou,1709
3,Wulanchabu,Chifeng,596
3,Wulanchabu,Tongliao,384
3,Wulanchabu,Eerduosi,811
3,Wulanchabu,Bayannaoer,428
3,Wulanchabu,Ximeng,1094
3,Wulanchabu,Ha'erbin,487
3,Wulanchabu,Qiqiha'er,338
3,Wulanchabu,Changsha,483
3,Wulanchabu,Chongqing,478
3,Wulanchabu,Chengdu,480
3,Xing'anmeng,Beijing,505
3,Xing'anmeng,Tianjin,273
3,Xing'anmeng,Huhehaote,624
3,Xing'anmeng,Baotou,161
3,Xing'anmeng,Chifeng,250
3,Xing'anmeng,Tongliao,973
3,Xing'anmeng,Eerduosi,158
3,Xing'anmeng,Hulunbeier,413
3,Xing'anmeng,Shenyang,173
3,Xing'anmeng,Changchun,337
3,Xing'anmeng,Songyuan,189
3,Xing'anmeng,Baicheng,1257
3,Xing'anmeng,Qiqiha'er,941
3,Xing'anmeng,Zhengzhou,668
3,Ximeng,Beijing,479
3,Ximeng,Tianjin,158
3,Ximeng,Zhangjiakou,773
3,Ximeng,Chengde,235
3,Ximeng,Cangzhou,183
3,Ximeng,Datong,152
3,Ximeng,Huhehaote,995
3,Ximeng,Baotou,222
3,Ximeng,Chifeng,1122
3,Ximeng,Tongliao,533
3,Ximeng,Eerduosi,190
3,Ximeng,Wulanchabu,1074
3,Ximeng,Xing'anmeng,282
3,Ximeng,Fuxin,233
3,Ximeng,Ha'erbin,145
3,Ximeng,Shanghai,375
3,Ximeng,Wuhan,247
3,Ximeng,Lanzhou,177
3,Alashanmeng,Beijing,1060
3,Alashanmeng,Zhangjiakou,351
3,Alashanmeng,Huhehaote,350
3,Alashanmeng,Wuhai,806
3,Alashanmeng,Bayannaoer,480
3,Alashanmeng,Wulanchabu,314
3,Alashanmeng,Nanjing,264
3,Alashanmeng,Wuhan,262
3,Alashanmeng,Jinzhou,205
3,Alashanmeng,Guiyang,353
3,Alashanmeng,Wuwei,286
3,Alashanmeng,Jiuquan,402
3,Alashanmeng,Yinchuan,566
3,Alashanmeng,Shizuishan,177
3,Alashanmeng,Wuzhou (Ningxia),132
3,Alashanmeng,Zhongwei,254
3,Alashanmeng,Urumuqi,284
3,Alashanmeng,Hami,383
3,Shenyang,Beijing,4807
3,Shenyang,Dalian,3575
3,Shenyang,Anshan,5831
3,Shenyang,Fushun,4279
3,Shenyang,Jinzhou,3912
3,Shenyang,Fuxin,6154
3,Shenyang,Tieling,6145
3,Shenyang,Zhaoyang,4041
3,Shenyang,Huludao,4461
3,Shenyang,Ha'erbin,6450
3,Shenyang,Shanghai,9590
3,Shenyang,Nanjing,4051
3,Shenyang,Hangzhou,5257
3,Shenyang,Hefei,5737
3,Shenyang,Fuyang,4019
3,Shenyang,Zhengzhou,4985
3,Shenyang,Wuhan,10028
3,Dalian,Beijing,1869
3,Dalian,Shenyang,3958
3,Dalian,Anshan,2128
3,Dalian,Dandong,3586
3,Dalian,Yinkou,2644
3,Dalian,Tieling,3292
3,Dalian,Zhaoyang,3522
3,Dalian,Changchun,2282
3,Dalian,Siping,2987
3,Dalian,Ha'erbin,5129
3,Dalian,Qiqiha'er,2157
3,Dalian,Suihua,2752
3,Dalian,Shanghai,4137
3,Dalian,Fuzhou (Fujian),3121
3,Dalian,Nanchang,1939
3,Dalian,Wuhan,3096
3,Dalian,Changsha,4803
3,Dalian,Xi'an,3381
3,Dalian,Xianyang,2186
3,Anshan,Beijing,658
3,Anshan,Shenyang,2880
3,Anshan,Dalian,1203
3,Anshan,Dandong,503
3,Anshan,Jinzhou,560
3,Anshan,Yinkou,1733
3,Anshan,Liaoyang,2991
3,Anshan,Panjin,1341
3,Anshan,Huludao,572
3,Anshan,Changchun,541
3,Anshan,Ha'erbin,859
3,Anshan,Shanghai,817
3,Anshan,Wenzhou,705
3,Anshan,Wuhan,576
3,Anshan,Xi'an,559
3,Fushun,Beijing,493
3,Fushun,Tianjin,214
3,Fushun,Shenyang,3621
3,Fushun,Dalian,231
3,Fushun,Anshan,229
3,Fushun,Benxi,342
3,Fushun,Tieling,390
3,Fushun,Huludao,291
3,Fushun,Jilin,207
3,Fushun,Tonghua,387
3,Fushun,Shanghai,796
3,Fushun,Nanjing,317
3,Fushun,Suzhou,208
3,Fushun,Hangzhou,410
3,Fushun,Ningbo,232
3,Fushun,Suzhou,637
3,Fushun,Zhengzhou,340
3,Benxi,Beijing,168
3,Benxi,Tianjin,123
3,Benxi,Shenyang,2110
3,Benxi,Dalian,244
3,Benxi,Anshan,159
3,Benxi,Fushun,284
3,Benxi,Dandong,551
3,Benxi,Jinzhou,158
3,Benxi,Liaoyang,362
3,Benxi,Tieling,225
3,Benxi,Ha'erbin,216
3,Benxi,Shanghai,684
3,Benxi,Nanjing,183
3,Benxi,Hangzhou,202
3,Benxi,Wenzhou,253
3,Benxi,Jiujiang,177
3,Benxi,Zhengzhou,208
3,Benxi,Wuhan,334
3,Dandong,Beijing,212
3,Dandong,Shenyang,1532
3,Dandong,Dalian,934
3,Dandong,Anshan,386
3,Dandong,Benxi,547
3,Dandong,Jinzhou,212
3,Dandong,Tieling,200
3,Dandong,Changchun,193
3,Dandong,Ha'erbin,333
3,Dandong,Qiqiha'er,209
3,Dandong,Shanghai,472
3,Dandong,Hangzhou,215
3,Dandong,Wenzhou,241
3,Dandong,Hefei,211
3,Dandong,Nanchang,236
3,Dandong,Zhengzhou,239
3,Dandong,Luoyang,180
3,Dandong,Wuhan,224
3,Dandong,Huangshi,225
3,Dandong,Xi'an,246
3,Jinzhou,Beijing,920
3,Jinzhou,Tianjin,683
3,Jinzhou,Shenyang,2911
3,Jinzhou,Anshan,655
3,Jinzhou,Fuxin,1036
3,Jinzhou,Panjin,2125
3,Jinzhou,Zhaoyang,856
3,Jinzhou,Huludao,2274
3,Jinzhou,Changchun,767
3,Jinzhou,Ha'erbin,1889
3,Jinzhou,Qiqiha'er,637
3,Jinzhou,Suihua,685
3,Jinzhou,Shanghai,754
3,Jinzhou,Anqing,2233
3,Yinkou,Beijing,436
3,Yinkou,Shenyang,1855
3,Yinkou,Dalian,1947
3,Yinkou,Anshan,1739
3,Yinkou,Jinzhou,468
3,Yinkou,Liaoyang,333
3,Yinkou,Panjin,1054
3,Yinkou,Tieling,375
3,Yinkou,Zhaoyang,368
3,Yinkou,Changchun,430
3,Yinkou,Ha'erbin,675
3,Yinkou,Qiqiha'er,377
3,Yinkou,Shanghai,439
3,Yinkou,Wuhan,386
3,Yinkou,Yichang,450
3,Fuxin,Beijing,241
3,Fuxin,Tongliao,810
3,Fuxin,Hulunbeier,208
3,Fuxin,Shenyang,1747
3,Fuxin,Dalian,191
3,Fuxin,Jinzhou,1005
3,Fuxin,Tieling,177
3,Fuxin,Zhaoyang,401
3,Fuxin,Huludao,192
3,Fuxin,Changchun,241
3,Fuxin,Ha'erbin,264
3,Fuxin,Qiqiha'er,323
3,Fuxin,Shanghai,273
3,Fuxin,Hefei,200
3,Fuxin,Wuhan,207
3,Fuxin,Xi'an,167
3,Liaoyang,Beijing,251
3,Liaoyang,Shenyang,3072
3,Liaoyang,Dalian,440
3,Liaoyang,Anshan,2904
3,Liaoyang,Benxi,341
3,Liaoyang,Jinzhou,223
3,Liaoyang,Yinkou,326
3,Liaoyang,Tieling,217
3,Liaoyang,Zhaoyang,237
3,Liaoyang,Ha'erbin,261
3,Liaoyang,Qiqiha'er,244
3,Liaoyang,Shanghai,232
3,Liaoyang,Nanjing,277
3,Liaoyang,Hangzhou,295
3,Liaoyang,Wenzhou,459
3,Liaoyang,Wuhan,473
3,Liaoyang,Xi'an,284
3,Liaoyang,Xianyang,387
3,Panjin,Beijing,956
3,Panjin,Tianjin,307
3,Panjin,Shenyang,1641
3,Panjin,Dalian,537
3,Panjin,Anshan,1398
3,Panjin,Jinzhou,2142
3,Panjin,Yinkou,1119
3,Panjin,Tieling,481
3,Panjin,Zhaoyang,446
3,Panjin,Huludao,474
3,Panjin,Changchun,373
3,Panjin,Ha'erbin,818
3,Panjin,Suihua,421
3,Panjin,Shanghai,371
3,Panjin,Wuhan,331
3,Panjin,Xi'an,495
3,Tieling,Beijing,880
3,Tieling,Tianjin,447
3,Tieling,Hulunbeier,420
3,Tieling,Shenyang,4735
3,Tieling,Dalian,560
3,Tieling,Fushun,437
3,Tieling,Changchun,764
3,Tieling,Siping,1502
3,Tieling,Liaoyuan,409
3,Tieling,Ha'erbin,1593
3,Tieling,Qiqiha'er,459
3,Tieling,Suihua,498
3,Tieling,Shanghai,554
3,Tieling,Hangzhou,380
3,Tieling,Zhengzhou,467
3,Zhaoyang,Beijing,420
3,Zhaoyang,Chengde,386
3,Zhaoyang,Chifeng,1906
3,Zhaoyang,Shenyang,1237
3,Zhaoyang,Dalian,224
3,Zhaoyang,Jinzhou,730
3,Zhaoyang,Fuxin,364
3,Zhaoyang,Panjin,234
3,Zhaoyang,Huludao,744
3,Zhaoyang,Changchun,330
3,Zhaoyang,Ha'erbin,282
3,Zhaoyang,Shanghai,267
3,Zhaoyang,Nanjing,285
3,Zhaoyang,Nanchang,250
3,Zhaoyang,Wuhan,223
3,Huludao,Beijing,1136
3,Huludao,Tianjin,724
3,Huludao,Qinhuangdao,1440
3,Huludao,Shenyang,2228
3,Huludao,Jinzhou,2324
3,Huludao,Tieling,561
3,Huludao,Zhaoyang,826
3,Huludao,Changchun,1171
3,Huludao,Jilin,715
3,Huludao,Siping,697
3,Huludao,Ha'erbin,3665
3,Huludao,Qiqiha'er,632
3,Huludao,Mudanjiang,691
3,Huludao,Suihua,847
3,Huludao,Wuhan,623
3,Changchun,Beijing,5727
3,Changchun,Tianjin,2940
3,Changchun,Shijiazhuang,2859
3,Changchun,Shenyang,2484
3,Changchun,Jilin,6574
3,Changchun,Siping,7963
3,Changchun,Tonghua,3879
3,Changchun,Songyuan,6185
3,Changchun,Baicheng,2263
3,Changchun,Yanbian,2679
3,Changchun,Ha'erbin,4646
3,Changchun,Shanghai,16328
3,Changchun,Nanjing,9845
3,Changchun,Jinan,2548
3,Changchun,Zhengzhou,4606
3,Jilin,Beijing,1608
3,Jilin,Tianjin,887
3,Jilin,Shijiazhuang,984
3,Jilin,Taiyuan,768
3,Jilin,Shenyang,802
3,Jilin,Changchun,6058
3,Jilin,Siping,888
3,Jilin,Tonghua,747
3,Jilin,Songyuan,718
3,Jilin,Yanbian,1162
3,Jilin,Ha'erbin,1111
3,Jilin,Shanghai,4666
3,Jilin,Nanjing,3816
3,Jilin,Wuxi,790
3,Jilin,Changzhou,677
3,Jilin,Suzhou,812
3,Jilin,Nantong,749
3,Jilin,Jinan,898
3,Jilin,Zhengzhou,1426
3,Siping,Beijing,1195
3,Siping,Tianjin,578
3,Siping,Tongliao,771
3,Siping,Shenyang,966
3,Siping,Tieling,1431
3,Siping,Changchun,6618
3,Siping,Jilin,549
3,Siping,Liaoyuan,647
3,Siping,Songyuan,877
3,Siping,Ha'erbin,1112
3,Siping,Qiqiha'er,583
3,Siping,Suihua,568
3,Siping,Shanghai,686
3,Siping,Nanjing,595
3,Siping,Zhengzhou,721
3,Liaoyuan,Beijing,220
3,Liaoyuan,Tianjin,160
3,Liaoyuan,Shenyang,200
3,Liaoyuan,Fushun,174
3,Liaoyuan,Tieling,313
3,Liaoyuan,Changchun,1005
3,Liaoyuan,Jilin,160
3,Liaoyuan,Siping,631
3,Liaoyuan,Tonghua,1073
3,Liaoyuan,Ha'erbin,123
3,Liaoyuan,Shanghai,183
3,Liaoyuan,Nanjing,218
3,Liaoyuan,Wuxi,97
3,Liaoyuan,Xuzhou,133
3,Liaoyuan,Hangzhou,326
3,Liaoyuan,Jiaxing,185
3,Liaoyuan,Hefei,183
3,Liaoyuan,Zhengzhou,160
3,Tonghua,Beijing,242
3,Tonghua,Tianjin,246
3,Tonghua,Shenyang,624
3,Tonghua,Fushun,340
3,Tonghua,Changchun,1301
3,Tonghua,Jilin,668
3,Tonghua,Siping,293
3,Tonghua,Liaoyuan,1100
3,Tonghua,Baishan,962
3,Tonghua,Ha'erbin,207
3,Tonghua,Shanghai,456
3,Tonghua,Nanjing,252
3,Tonghua,Hangzhou,388
3,Tonghua,Hefei,252
3,Tonghua,Zhengzhou,240
3,Baishan,Beijing,190
3,Baishan,Tianjin,186
3,Baishan,Shenyang,222
